"Date","Time","Test Total Time",,
03/05/15,16:35:38,(hh:mm:ss): 9:17:10,,
,,,,
"Rated Capacity","Tested Capacity",,,
5.00 Ah,4.64 Ah,,,
,,,,
"Cells","Battery Type","Battery Weight",,
2,Li-ion,1.000 kg,,
,,,,
Internal Resistance,,,,
1.88,,,,
,,,,
"Test Current","Graph Type",,,
0.500 Amps,AmpHrs,,,
,,,,
"Test","Time","Voltage","Current","Temp (C)"
"Artoo pack 4 cell .5amp discharge",29098,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29099,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29100,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29101,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29102,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29103,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29104,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29105,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29106,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29107,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29108,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29109,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29110,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29111,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29112,6.86,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29113,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29114,6.86,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29115,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29116,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29117,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29118,6.86,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29119,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29120,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29121,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29122,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29123,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29124,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29125,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29126,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29127,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29128,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29129,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29130,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29131,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29132,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29133,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29134,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29135,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29136,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29137,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29138,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29139,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29140,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29141,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29142,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29143,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29144,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29145,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29146,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29147,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29148,6.86,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29149,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29150,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29151,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29152,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29153,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29154,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29155,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29156,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29157,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29158,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29159,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29160,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29161,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29162,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29163,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29164,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29165,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29166,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29167,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29168,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29169,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29170,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29171,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29172,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29173,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29174,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29175,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29176,6.86,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29177,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29178,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29179,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29180,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29181,6.86,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29182,6.86,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29183,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29184,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29185,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29186,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29187,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29188,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29189,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29190,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29191,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29192,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29193,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29194,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29195,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29196,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29197,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29198,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29199,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29200,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29201,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29202,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29203,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29204,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29205,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29206,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29207,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29208,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29209,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29210,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29211,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29212,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29213,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29214,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29215,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29216,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29217,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29218,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29219,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29220,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29221,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29222,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29223,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29224,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29225,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29226,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29227,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29228,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29229,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29230,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29231,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29232,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29233,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29234,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29235,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29236,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29237,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29238,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29239,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29240,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29241,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29242,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29243,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29244,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29245,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29246,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29247,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29248,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29249,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29250,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29251,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29252,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29253,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29254,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29255,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29256,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29257,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29258,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29259,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29260,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29261,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29262,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29263,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29264,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29265,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29266,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29267,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29268,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29269,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29270,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29271,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29272,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29273,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29274,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29275,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29276,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29277,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29278,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29279,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29280,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29281,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29282,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29283,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29284,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29285,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29286,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29287,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29288,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29289,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29290,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29291,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29292,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29293,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29294,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29295,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29296,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29297,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29298,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29299,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29300,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29301,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29302,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29303,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29304,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29305,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29306,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29307,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29308,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29309,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29310,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29311,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29312,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29313,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29314,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29315,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29316,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29317,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29318,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29319,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29320,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29321,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29322,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29323,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29324,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29325,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29326,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29327,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29328,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29329,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29330,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29331,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29332,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29333,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29334,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29335,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29336,6.85,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29337,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29338,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29339,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29340,6.85,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29341,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29342,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29343,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29344,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29345,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29346,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29347,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29348,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29349,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29350,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29351,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29352,6.85,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29353,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29354,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29355,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29356,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29357,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29358,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29359,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29360,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29361,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29362,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29363,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29364,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29365,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29366,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29367,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29368,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29369,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29370,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29371,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29372,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29373,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29374,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29375,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29376,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29377,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29378,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29379,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29380,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29381,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29382,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29383,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29384,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29385,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29386,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29387,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29388,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29389,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29390,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29391,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29392,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29393,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29394,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29395,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29396,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29397,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29398,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29399,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29400,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29401,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29402,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29403,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29404,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29405,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29406,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29407,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29408,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29409,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29410,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29411,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29412,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29413,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29414,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29415,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29416,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29417,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29418,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29419,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29420,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29421,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29422,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29423,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29424,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29425,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29426,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29427,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29428,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29429,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29430,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29431,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29432,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29433,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29434,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29435,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29436,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29437,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29438,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29439,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29440,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29441,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29442,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29443,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29444,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29445,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29446,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29447,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29448,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29449,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29450,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29451,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29452,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29453,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29454,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29455,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29456,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29457,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29458,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29459,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29460,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29461,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29462,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29463,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29464,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29465,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29466,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29467,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29468,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29469,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29470,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29471,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29472,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29473,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29474,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29475,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29476,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29477,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29478,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29479,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29480,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29481,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29482,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29483,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29484,6.84,0.499,0.00
"Artoo pack 4 cell .5amp discharge",29485,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29486,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29487,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29488,6.84,0.498,0.00
"Artoo pack 4 cell .5amp discharge",29489,6.84,0.501,0.00
"Artoo pack 4 cell .5amp discharge",29490,6.84,0.501,0.00
