Test,Time,Voltage,Current,Temp (C)
2S1P 122mA discharge,47935,7.17,0.122,0
2S1P 122mA discharge,47936,7.17,0.122,0
2S1P 122mA discharge,47937,7.17,0.122,0
2S1P 122mA discharge,47938,7.17,0.122,0
2S1P 122mA discharge,47939,7.17,0.122,0
2S1P 122mA discharge,47940,7.17,0.122,0
2S1P 122mA discharge,47941,7.17,0.122,0
2S1P 122mA discharge,47942,7.17,0.122,0
2S1P 122mA discharge,47943,7.17,0.12,0
2S1P 122mA discharge,47944,7.17,0.122,0
2S1P 122mA discharge,47945,7.17,0.122,0
2S1P 122mA discharge,47946,7.17,0.122,0
2S1P 122mA discharge,47947,7.17,0.12,0
2S1P 122mA discharge,47948,7.17,0.12,0
2S1P 122mA discharge,47949,7.17,0.122,0
2S1P 122mA discharge,47950,7.17,0.122,0
2S1P 122mA discharge,47951,7.17,0.122,0
2S1P 122mA discharge,47952,7.17,0.124,0
2S1P 122mA discharge,47953,7.17,0.12,0
2S1P 122mA discharge,47954,7.17,0.122,0
2S1P 122mA discharge,47955,7.17,0.122,0
2S1P 122mA discharge,47956,7.17,0.124,0
2S1P 122mA discharge,47957,7.17,0.122,0
2S1P 122mA discharge,47958,7.17,0.12,0
2S1P 122mA discharge,47959,7.17,0.122,0
2S1P 122mA discharge,47960,7.17,0.122,0
2S1P 122mA discharge,47961,7.17,0.122,0
2S1P 122mA discharge,47962,7.17,0.124,0
2S1P 122mA discharge,47963,7.17,0.12,0
2S1P 122mA discharge,47964,7.17,0.122,0
2S1P 122mA discharge,47965,7.17,0.124,0
2S1P 122mA discharge,47966,7.17,0.124,0
2S1P 122mA discharge,47967,7.17,0.124,0
2S1P 122mA discharge,47968,7.17,0.12,0
2S1P 122mA discharge,47969,7.17,0.122,0
2S1P 122mA discharge,47970,7.17,0.122,0
2S1P 122mA discharge,47971,7.17,0.122,0
2S1P 122mA discharge,47972,7.17,0.122,0
2S1P 122mA discharge,47973,7.17,0.12,0
2S1P 122mA discharge,47974,7.17,0.122,0
2S1P 122mA discharge,47975,7.17,0.122,0
2S1P 122mA discharge,47976,7.17,0.122,0
2S1P 122mA discharge,47977,7.17,0.122,0
2S1P 122mA discharge,47978,7.17,0.12,0
2S1P 122mA discharge,47979,7.17,0.122,0
2S1P 122mA discharge,47980,7.17,0.124,0
2S1P 122mA discharge,47981,7.17,0.122,0
2S1P 122mA discharge,47982,7.17,0.122,0
2S1P 122mA discharge,47983,7.17,0.12,0
2S1P 122mA discharge,47984,7.17,0.122,0
2S1P 122mA discharge,47985,7.17,0.122,0
2S1P 122mA discharge,47986,7.17,0.122,0
2S1P 122mA discharge,47987,7.17,0.122,0
2S1P 122mA discharge,47988,7.17,0.12,0
2S1P 122mA discharge,47989,7.17,0.122,0
2S1P 122mA discharge,47990,7.17,0.122,0
2S1P 122mA discharge,47991,7.17,0.124,0
2S1P 122mA discharge,47992,7.17,0.122,0
2S1P 122mA discharge,47993,7.17,0.122,0
2S1P 122mA discharge,47994,7.17,0.122,0
2S1P 122mA discharge,47995,7.17,0.122,0
2S1P 122mA discharge,47996,7.17,0.122,0
2S1P 122mA discharge,47997,7.17,0.122,0
2S1P 122mA discharge,47998,7.17,0.122,0
2S1P 122mA discharge,47999,7.17,0.12,0
2S1P 122mA discharge,48000,7.17,0.12,0
2S1P 122mA discharge,48001,7.17,0.122,0
2S1P 122mA discharge,48002,7.17,0.122,0
2S1P 122mA discharge,48003,7.17,0.122,0
2S1P 122mA discharge,48004,7.17,0.12,0
2S1P 122mA discharge,48005,7.17,0.124,0
2S1P 122mA discharge,48006,7.17,0.122,0
2S1P 122mA discharge,48007,7.17,0.122,0
2S1P 122mA discharge,48008,7.17,0.122,0
2S1P 122mA discharge,48009,7.17,0.124,0
2S1P 122mA discharge,48010,7.17,0.122,0
2S1P 122mA discharge,48011,7.17,0.122,0
2S1P 122mA discharge,48012,7.17,0.122,0
2S1P 122mA discharge,48013,7.17,0.122,0
2S1P 122mA discharge,48014,7.17,0.124,0
2S1P 122mA discharge,48015,7.17,0.12,0
2S1P 122mA discharge,48016,7.17,0.122,0
2S1P 122mA discharge,48017,7.17,0.122,0
2S1P 122mA discharge,48018,7.17,0.122,0
2S1P 122mA discharge,48019,7.17,0.12,0
2S1P 122mA discharge,48020,7.17,0.124,0
2S1P 122mA discharge,48021,7.17,0.122,0
2S1P 122mA discharge,48022,7.17,0.122,0
2S1P 122mA discharge,48023,7.17,0.122,0
2S1P 122mA discharge,48024,7.17,0.124,0
2S1P 122mA discharge,48025,7.17,0.12,0
2S1P 122mA discharge,48026,7.17,0.122,0
2S1P 122mA discharge,48027,7.17,0.122,0
2S1P 122mA discharge,48028,7.17,0.122,0
2S1P 122mA discharge,48029,7.17,0.122,0
2S1P 122mA discharge,48030,7.17,0.12,0
2S1P 122mA discharge,48031,7.17,0.122,0
2S1P 122mA discharge,48032,7.17,0.122,0
2S1P 122mA discharge,48033,7.17,0.122,0
2S1P 122mA discharge,48034,7.17,0.122,0
2S1P 122mA discharge,48035,7.17,0.12,0
2S1P 122mA discharge,48036,7.17,0.122,0
2S1P 122mA discharge,48037,7.17,0.122,0
2S1P 122mA discharge,48038,7.17,0.122,0
2S1P 122mA discharge,48039,7.17,0.124,0
2S1P 122mA discharge,48040,7.17,0.12,0
2S1P 122mA discharge,48041,7.17,0.122,0
2S1P 122mA discharge,48042,7.17,0.122,0
2S1P 122mA discharge,48043,7.17,0.122,0
2S1P 122mA discharge,48044,7.17,0.122,0
2S1P 122mA discharge,48045,7.17,0.12,0
2S1P 122mA discharge,48046,7.17,0.122,0
2S1P 122mA discharge,48047,7.17,0.122,0
2S1P 122mA discharge,48048,7.17,0.122,0
2S1P 122mA discharge,48049,7.17,0.12,0
2S1P 122mA discharge,48050,7.17,0.12,0
2S1P 122mA discharge,48051,7.17,0.122,0
2S1P 122mA discharge,48052,7.17,0.122,0
2S1P 122mA discharge,48053,7.17,0.122,0
2S1P 122mA discharge,48054,7.17,0.122,0
2S1P 122mA discharge,48055,7.17,0.122,0
2S1P 122mA discharge,48056,7.17,0.122,0
2S1P 122mA discharge,48057,7.17,0.122,0
2S1P 122mA discharge,48058,7.17,0.124,0
2S1P 122mA discharge,48059,7.17,0.122,0
2S1P 122mA discharge,48060,7.17,0.12,0
2S1P 122mA discharge,48061,7.17,0.122,0
2S1P 122mA discharge,48062,7.17,0.122,0
2S1P 122mA discharge,48063,7.17,0.122,0
2S1P 122mA discharge,48064,7.17,0.124,0
2S1P 122mA discharge,48065,7.17,0.12,0
2S1P 122mA discharge,48066,7.17,0.122,0
2S1P 122mA discharge,48067,7.17,0.122,0
2S1P 122mA discharge,48068,7.17,0.124,0
2S1P 122mA discharge,48069,7.17,0.124,0
2S1P 122mA discharge,48070,7.17,0.12,0
2S1P 122mA discharge,48071,7.17,0.122,0
2S1P 122mA discharge,48072,7.17,0.122,0
2S1P 122mA discharge,48073,7.17,0.124,0
2S1P 122mA discharge,48074,7.17,0.122,0
2S1P 122mA discharge,48075,7.17,0.12,0
2S1P 122mA discharge,48076,7.17,0.122,0
2S1P 122mA discharge,48077,7.17,0.122,0
2S1P 122mA discharge,48078,7.17,0.122,0
2S1P 122mA discharge,48079,7.17,0.122,0
2S1P 122mA discharge,48080,7.17,0.122,0
2S1P 122mA discharge,48081,7.17,0.12,0
2S1P 122mA discharge,48082,7.17,0.122,0
2S1P 122mA discharge,48083,7.17,0.122,0
2S1P 122mA discharge,48084,7.17,0.124,0
2S1P 122mA discharge,48085,7.17,0.122,0
2S1P 122mA discharge,48086,7.17,0.12,0
2S1P 122mA discharge,48087,7.17,0.124,0
2S1P 122mA discharge,48088,7.17,0.124,0
2S1P 122mA discharge,48089,7.17,0.122,0
2S1P 122mA discharge,48090,7.17,0.122,0
2S1P 122mA discharge,48091,7.17,0.12,0
2S1P 122mA discharge,48092,7.17,0.122,0
2S1P 122mA discharge,48093,7.17,0.122,0
2S1P 122mA discharge,48094,7.17,0.122,0
2S1P 122mA discharge,48095,7.17,0.122,0
2S1P 122mA discharge,48096,7.17,0.12,0
2S1P 122mA discharge,48097,7.17,0.122,0
2S1P 122mA discharge,48098,7.17,0.124,0
2S1P 122mA discharge,48099,7.17,0.124,0
2S1P 122mA discharge,48100,7.17,0.122,0
2S1P 122mA discharge,48101,7.17,0.12,0
2S1P 122mA discharge,48102,7.17,0.124,0
2S1P 122mA discharge,48103,7.17,0.124,0
2S1P 122mA discharge,48104,7.17,0.122,0
2S1P 122mA discharge,48105,7.17,0.122,0
2S1P 122mA discharge,48106,7.17,0.12,0
2S1P 122mA discharge,48107,7.17,0.122,0
2S1P 122mA discharge,48108,7.17,0.122,0
2S1P 122mA discharge,48109,7.17,0.122,0
2S1P 122mA discharge,48110,7.17,0.122,0
2S1P 122mA discharge,48111,7.17,0.12,0
2S1P 122mA discharge,48112,7.17,0.122,0
2S1P 122mA discharge,48113,7.17,0.124,0
2S1P 122mA discharge,48114,7.17,0.122,0
2S1P 122mA discharge,48115,7.17,0.122,0
2S1P 122mA discharge,48116,7.17,0.122,0
2S1P 122mA discharge,48117,7.17,0.124,0
2S1P 122mA discharge,48118,7.17,0.122,0
2S1P 122mA discharge,48119,7.17,0.122,0
2S1P 122mA discharge,48120,7.17,0.122,0
2S1P 122mA discharge,48121,7.17,0.12,0
2S1P 122mA discharge,48122,7.17,0.122,0
2S1P 122mA discharge,48123,7.17,0.122,0
2S1P 122mA discharge,48124,7.17,0.122,0
2S1P 122mA discharge,48125,7.17,0.122,0
2S1P 122mA discharge,48126,7.17,0.12,0
2S1P 122mA discharge,48127,7.17,0.122,0
2S1P 122mA discharge,48128,7.17,0.124,0
2S1P 122mA discharge,48129,7.17,0.122,0
2S1P 122mA discharge,48130,7.17,0.122,0
2S1P 122mA discharge,48131,7.17,0.122,0
2S1P 122mA discharge,48132,7.17,0.124,0
2S1P 122mA discharge,48133,7.17,0.122,0
2S1P 122mA discharge,48134,7.17,0.122,0
2S1P 122mA discharge,48135,7.17,0.122,0
2S1P 122mA discharge,48136,7.17,0.12,0
2S1P 122mA discharge,48137,7.17,0.124,0
2S1P 122mA discharge,48138,7.17,0.122,0
2S1P 122mA discharge,48139,7.17,0.122,0
2S1P 122mA discharge,48140,7.17,0.122,0
2S1P 122mA discharge,48141,7.17,0.12,0
2S1P 122mA discharge,48142,7.17,0.124,0
2S1P 122mA discharge,48143,7.17,0.122,0
2S1P 122mA discharge,48144,7.17,0.122,0
2S1P 122mA discharge,48145,7.17,0.122,0
2S1P 122mA discharge,48146,7.17,0.124,0
2S1P 122mA discharge,48147,7.17,0.122,0
2S1P 122mA discharge,48148,7.17,0.122,0
2S1P 122mA discharge,48149,7.17,0.122,0
2S1P 122mA discharge,48150,7.17,0.122,0
2S1P 122mA discharge,48151,7.17,0.122,0
2S1P 122mA discharge,48152,7.17,0.12,0
2S1P 122mA discharge,48153,7.17,0.122,0
2S1P 122mA discharge,48154,7.17,0.122,0
2S1P 122mA discharge,48155,7.17,0.122,0
2S1P 122mA discharge,48156,7.17,0.122,0
2S1P 122mA discharge,48157,7.17,0.124,0
2S1P 122mA discharge,48158,7.17,0.122,0
2S1P 122mA discharge,48159,7.17,0.122,0
2S1P 122mA discharge,48160,7.17,0.124,0
2S1P 122mA discharge,48161,7.17,0.124,0
2S1P 122mA discharge,48162,7.17,0.12,0
2S1P 122mA discharge,48163,7.17,0.122,0
2S1P 122mA discharge,48164,7.17,0.122,0
2S1P 122mA discharge,48165,7.17,0.122,0
2S1P 122mA discharge,48166,7.17,0.122,0
2S1P 122mA discharge,48167,7.17,0.122,0
2S1P 122mA discharge,48168,7.17,0.12,0
2S1P 122mA discharge,48169,7.17,0.122,0
2S1P 122mA discharge,48170,7.17,0.122,0
2S1P 122mA discharge,48171,7.17,0.124,0
2S1P 122mA discharge,48172,7.17,0.122,0
2S1P 122mA discharge,48173,7.17,0.12,0
2S1P 122mA discharge,48174,7.17,0.124,0
2S1P 122mA discharge,48175,7.17,0.124,0
2S1P 122mA discharge,48176,7.17,0.122,0
2S1P 122mA discharge,48177,7.17,0.122,0
2S1P 122mA discharge,48178,7.17,0.12,0
2S1P 122mA discharge,48179,7.17,0.122,0
2S1P 122mA discharge,48180,7.17,0.124,0
2S1P 122mA discharge,48181,7.17,0.122,0
2S1P 122mA discharge,48182,7.17,0.122,0
2S1P 122mA discharge,48183,7.17,0.12,0
2S1P 122mA discharge,48184,7.17,0.122,0
2S1P 122mA discharge,48185,7.17,0.124,0
2S1P 122mA discharge,48186,7.17,0.124,0
2S1P 122mA discharge,48187,7.17,0.122,0
2S1P 122mA discharge,48188,7.17,0.12,0
2S1P 122mA discharge,48189,7.17,0.124,0
2S1P 122mA discharge,48190,7.17,0.122,0
2S1P 122mA discharge,48191,7.17,0.122,0
2S1P 122mA discharge,48192,7.17,0.122,0
2S1P 122mA discharge,48193,7.17,0.12,0
2S1P 122mA discharge,48194,7.17,0.122,0
2S1P 122mA discharge,48195,7.17,0.122,0
2S1P 122mA discharge,48196,7.17,0.122,0
2S1P 122mA discharge,48197,7.17,0.122,0
2S1P 122mA discharge,48198,7.17,0.12,0
2S1P 122mA discharge,48199,7.17,0.124,0
2S1P 122mA discharge,48200,7.17,0.124,0
2S1P 122mA discharge,48201,7.17,0.122,0
2S1P 122mA discharge,48202,7.17,0.122,0
2S1P 122mA discharge,48203,7.17,0.12,0
2S1P 122mA discharge,48204,7.17,0.124,0
2S1P 122mA discharge,48205,7.17,0.124,0
2S1P 122mA discharge,48206,7.17,0.122,0
2S1P 122mA discharge,48207,7.17,0.122,0
2S1P 122mA discharge,48208,7.17,0.12,0
2S1P 122mA discharge,48209,7.17,0.122,0
2S1P 122mA discharge,48210,7.17,0.122,0
2S1P 122mA discharge,48211,7.17,0.122,0
2S1P 122mA discharge,48212,7.17,0.122,0
2S1P 122mA discharge,48213,7.17,0.12,0
2S1P 122mA discharge,48214,7.17,0.122,0
2S1P 122mA discharge,48215,7.17,0.124,0
2S1P 122mA discharge,48216,7.17,0.122,0
2S1P 122mA discharge,48217,7.17,0.122,0
2S1P 122mA discharge,48218,7.17,0.122,0
2S1P 122mA discharge,48219,7.17,0.124,0
2S1P 122mA discharge,48220,7.17,0.122,0
2S1P 122mA discharge,48221,7.17,0.122,0
2S1P 122mA discharge,48222,7.17,0.122,0
2S1P 122mA discharge,48223,7.17,0.12,0
2S1P 122mA discharge,48224,7.17,0.122,0
2S1P 122mA discharge,48225,7.17,0.122,0
2S1P 122mA discharge,48226,7.17,0.122,0
2S1P 122mA discharge,48227,7.17,0.122,0
2S1P 122mA discharge,48228,7.17,0.12,0
2S1P 122mA discharge,48229,7.17,0.124,0
2S1P 122mA discharge,48230,7.17,0.122,0
2S1P 122mA discharge,48231,7.17,0.122,0
2S1P 122mA discharge,48232,7.17,0.122,0
2S1P 122mA discharge,48233,7.17,0.124,0
2S1P 122mA discharge,48234,7.17,0.122,0
2S1P 122mA discharge,48235,7.17,0.122,0
2S1P 122mA discharge,48236,7.17,0.122,0
2S1P 122mA discharge,48237,7.17,0.122,0
2S1P 122mA discharge,48238,7.17,0.122,0
2S1P 122mA discharge,48239,7.17,0.12,0
2S1P 122mA discharge,48240,7.17,0.122,0
2S1P 122mA discharge,48241,7.17,0.122,0
2S1P 122mA discharge,48242,7.17,0.122,0
2S1P 122mA discharge,48243,7.17,0.122,0
2S1P 122mA discharge,48244,7.17,0.124,0
2S1P 122mA discharge,48245,7.17,0.122,0
2S1P 122mA discharge,48246,7.17,0.122,0
2S1P 122mA discharge,48247,7.17,0.122,0
2S1P 122mA discharge,48248,7.17,0.124,0
2S1P 122mA discharge,48249,7.17,0.12,0
2S1P 122mA discharge,48250,7.17,0.122,0
2S1P 122mA discharge,48251,7.17,0.122,0
2S1P 122mA discharge,48252,7.17,0.122,0
2S1P 122mA discharge,48253,7.17,0.124,0
2S1P 122mA discharge,48254,7.17,0.122,0
2S1P 122mA discharge,48255,7.17,0.12,0
2S1P 122mA discharge,48256,7.17,0.122,0
2S1P 122mA discharge,48257,7.17,0.122,0
2S1P 122mA discharge,48258,7.17,0.122,0
2S1P 122mA discharge,48259,7.17,0.124,0
2S1P 122mA discharge,48260,7.17,0.12,0
2S1P 122mA discharge,48261,7.17,0.122,0
2S1P 122mA discharge,48262,7.17,0.122,0
2S1P 122mA discharge,48263,7.17,0.124,0
2S1P 122mA discharge,48264,7.17,0.122,0
2S1P 122mA discharge,48265,7.17,0.12,0
2S1P 122mA discharge,48266,7.17,0.122,0
2S1P 122mA discharge,48267,7.17,0.122,0
2S1P 122mA discharge,48268,7.17,0.124,0
2S1P 122mA discharge,48269,7.17,0.122,0
2S1P 122mA discharge,48270,7.17,0.12,0
2S1P 122mA discharge,48271,7.17,0.122,0
2S1P 122mA discharge,48272,7.17,0.122,0
2S1P 122mA discharge,48273,7.17,0.122,0
2S1P 122mA discharge,48274,7.17,0.122,0
2S1P 122mA discharge,48275,7.17,0.12,0
2S1P 122mA discharge,48276,7.17,0.122,0
2S1P 122mA discharge,48277,7.17,0.122,0
2S1P 122mA discharge,48278,7.17,0.122,0
2S1P 122mA discharge,48279,7.17,0.124,0
2S1P 122mA discharge,48280,7.17,0.12,0
2S1P 122mA discharge,48281,7.17,0.122,0
2S1P 122mA discharge,48282,7.17,0.122,0
2S1P 122mA discharge,48283,7.17,0.124,0
2S1P 122mA discharge,48284,7.17,0.122,0
2S1P 122mA discharge,48285,7.17,0.12,0
2S1P 122mA discharge,48286,7.17,0.122,0
2S1P 122mA discharge,48287,7.17,0.122,0
2S1P 122mA discharge,48288,7.17,0.122,0
2S1P 122mA discharge,48289,7.17,0.124,0
2S1P 122mA discharge,48290,7.17,0.12,0
2S1P 122mA discharge,48291,7.17,0.122,0
2S1P 122mA discharge,48292,7.17,0.122,0
2S1P 122mA discharge,48293,7.17,0.122,0
2S1P 122mA discharge,48294,7.17,0.124,0
2S1P 122mA discharge,48295,7.17,0.122,0
2S1P 122mA discharge,48296,7.17,0.122,0
2S1P 122mA discharge,48297,7.17,0.122,0
2S1P 122mA discharge,48298,7.17,0.124,0
2S1P 122mA discharge,48299,7.17,0.124,0
2S1P 122mA discharge,48300,7.17,0.12,0
2S1P 122mA discharge,48301,7.17,0.122,0
2S1P 122mA discharge,48302,7.17,0.122,0
2S1P 122mA discharge,48303,7.17,0.122,0
2S1P 122mA discharge,48304,7.17,0.124,0
2S1P 122mA discharge,48305,7.17,0.12,0
2S1P 122mA discharge,48306,7.17,0.122,0
2S1P 122mA discharge,48307,7.17,0.122,0
2S1P 122mA discharge,48308,7.17,0.122,0
2S1P 122mA discharge,48309,7.17,0.122,0
2S1P 122mA discharge,48310,7.17,0.122,0
2S1P 122mA discharge,48311,7.17,0.122,0
2S1P 122mA discharge,48312,7.17,0.122,0
2S1P 122mA discharge,48313,7.17,0.124,0
2S1P 122mA discharge,48314,7.17,0.124,0
2S1P 122mA discharge,48315,7.17,0.12,0
2S1P 122mA discharge,48316,7.17,0.122,0
2S1P 122mA discharge,48317,7.17,0.122,0
2S1P 122mA discharge,48318,7.17,0.122,0
2S1P 122mA discharge,48319,7.17,0.122,0
2S1P 122mA discharge,48320,7.17,0.12,0
2S1P 122mA discharge,48321,7.17,0.122,0
2S1P 122mA discharge,48322,7.17,0.122,0
2S1P 122mA discharge,48323,7.17,0.122,0
2S1P 122mA discharge,48324,7.17,0.124,0
2S1P 122mA discharge,48325,7.17,0.12,0
2S1P 122mA discharge,48326,7.17,0.122,0
2S1P 122mA discharge,48327,7.17,0.122,0
2S1P 122mA discharge,48328,7.17,0.124,0
2S1P 122mA discharge,48329,7.17,0.122,0
2S1P 122mA discharge,48330,7.17,0.12,0
2S1P 122mA discharge,48331,7.17,0.122,0
2S1P 122mA discharge,48332,7.17,0.122,0
2S1P 122mA discharge,48333,7.17,0.122,0
2S1P 122mA discharge,48334,7.17,0.122,0
2S1P 122mA discharge,48335,7.17,0.12,0
2S1P 122mA discharge,48336,7.17,0.122,0
2S1P 122mA discharge,48337,7.17,0.122,0
2S1P 122mA discharge,48338,7.17,0.122,0
2S1P 122mA discharge,48339,7.17,0.124,0
2S1P 122mA discharge,48340,7.17,0.122,0
2S1P 122mA discharge,48341,7.17,0.12,0
2S1P 122mA discharge,48342,7.17,0.124,0
2S1P 122mA discharge,48343,7.17,0.122,0
2S1P 122mA discharge,48344,7.17,0.122,0
2S1P 122mA discharge,48345,7.17,0.122,0
2S1P 122mA discharge,48346,7.17,0.12,0
2S1P 122mA discharge,48347,7.17,0.122,0
2S1P 122mA discharge,48348,7.17,0.122,0
2S1P 122mA discharge,48349,7.17,0.122,0
2S1P 122mA discharge,48350,7.17,0.122,0
2S1P 122mA discharge,48351,7.17,0.12,0
2S1P 122mA discharge,48352,7.17,0.122,0
2S1P 122mA discharge,48353,7.17,0.124,0
2S1P 122mA discharge,48354,7.17,0.122,0
2S1P 122mA discharge,48355,7.17,0.122,0
2S1P 122mA discharge,48356,7.17,0.12,0
2S1P 122mA discharge,48357,7.17,0.122,0
2S1P 122mA discharge,48358,7.17,0.124,0
2S1P 122mA discharge,48359,7.17,0.122,0
2S1P 122mA discharge,48360,7.17,0.122,0
2S1P 122mA discharge,48361,7.17,0.12,0
2S1P 122mA discharge,48362,7.17,0.124,0
2S1P 122mA discharge,48363,7.17,0.122,0
2S1P 122mA discharge,48364,7.17,0.122,0
2S1P 122mA discharge,48365,7.17,0.122,0
2S1P 122mA discharge,48366,7.17,0.12,0
2S1P 122mA discharge,48367,7.17,0.122,0
2S1P 122mA discharge,48368,7.17,0.122,0
2S1P 122mA discharge,48369,7.17,0.122,0
2S1P 122mA discharge,48370,7.17,0.122,0
2S1P 122mA discharge,48371,7.17,0.12,0
2S1P 122mA discharge,48372,7.17,0.122,0
2S1P 122mA discharge,48373,7.17,0.124,0
2S1P 122mA discharge,48374,7.17,0.122,0
2S1P 122mA discharge,48375,7.17,0.122,0
2S1P 122mA discharge,48376,7.17,0.12,0
2S1P 122mA discharge,48377,7.17,0.122,0
2S1P 122mA discharge,48378,7.17,0.122,0
2S1P 122mA discharge,48379,7.17,0.122,0
2S1P 122mA discharge,48380,7.17,0.122,0
2S1P 122mA discharge,48381,7.17,0.12,0
2S1P 122mA discharge,48382,7.17,0.122,0
2S1P 122mA discharge,48383,7.17,0.124,0
2S1P 122mA discharge,48384,7.17,0.122,0
2S1P 122mA discharge,48385,7.17,0.122,0
2S1P 122mA discharge,48386,7.17,0.12,0
2S1P 122mA discharge,48387,7.17,0.124,0
2S1P 122mA discharge,48388,7.17,0.124,0
2S1P 122mA discharge,48389,7.17,0.122,0
2S1P 122mA discharge,48390,7.17,0.122,0
2S1P 122mA discharge,48391,7.17,0.12,0
2S1P 122mA discharge,48392,7.17,0.124,0
2S1P 122mA discharge,48393,7.17,0.122,0
2S1P 122mA discharge,48394,7.17,0.122,0
2S1P 122mA discharge,48395,7.17,0.122,0
2S1P 122mA discharge,48396,7.17,0.12,0
2S1P 122mA discharge,48397,7.17,0.122,0
2S1P 122mA discharge,48398,7.17,0.124,0
2S1P 122mA discharge,48399,7.17,0.122,0
2S1P 122mA discharge,48400,7.17,0.122,0
2S1P 122mA discharge,48401,7.17,0.12,0
2S1P 122mA discharge,48402,7.17,0.122,0
2S1P 122mA discharge,48403,7.17,0.124,0
2S1P 122mA discharge,48404,7.17,0.122,0
2S1P 122mA discharge,48405,7.17,0.122,0
2S1P 122mA discharge,48406,7.17,0.122,0
2S1P 122mA discharge,48407,7.17,0.124,0
2S1P 122mA discharge,48408,7.17,0.122,0
2S1P 122mA discharge,48409,7.17,0.122,0
2S1P 122mA discharge,48410,7.17,0.122,0
2S1P 122mA discharge,48411,7.17,0.12,0
2S1P 122mA discharge,48412,7.17,0.122,0
2S1P 122mA discharge,48413,7.17,0.122,0
2S1P 122mA discharge,48414,7.17,0.122,0
2S1P 122mA discharge,48415,7.17,0.122,0
2S1P 122mA discharge,48416,7.17,0.12,0
2S1P 122mA discharge,48417,7.17,0.124,0
2S1P 122mA discharge,48418,7.17,0.124,0
2S1P 122mA discharge,48419,7.17,0.122,0
2S1P 122mA discharge,48420,7.17,0.122,0
2S1P 122mA discharge,48421,7.17,0.124,0
2S1P 122mA discharge,48422,7.17,0.122,0
2S1P 122mA discharge,48423,7.17,0.122,0
2S1P 122mA discharge,48424,7.17,0.122,0
2S1P 122mA discharge,48425,7.17,0.122,0
2S1P 122mA discharge,48426,7.17,0.122,0
2S1P 122mA discharge,48427,7.17,0.124,0
2S1P 122mA discharge,48428,7.17,0.12,0
2S1P 122mA discharge,48429,7.17,0.122,0
2S1P 122mA discharge,48430,7.17,0.122,0
2S1P 122mA discharge,48431,7.17,0.122,0
2S1P 122mA discharge,48432,7.17,0.124,0
2S1P 122mA discharge,48433,7.17,0.122,0
2S1P 122mA discharge,48434,7.17,0.122,0
2S1P 122mA discharge,48435,7.17,0.122,0
2S1P 122mA discharge,48436,7.17,0.124,0
2S1P 122mA discharge,48437,7.17,0.122,0
2S1P 122mA discharge,48438,7.16,0.12,0
2S1P 122mA discharge,48439,7.17,0.122,0
2S1P 122mA discharge,48440,7.17,0.122,0
2S1P 122mA discharge,48441,7.17,0.122,0
2S1P 122mA discharge,48442,7.16,0.122,0
2S1P 122mA discharge,48443,7.16,0.12,0
2S1P 122mA discharge,48444,7.16,0.122,0
2S1P 122mA discharge,48445,7.17,0.122,0
2S1P 122mA discharge,48446,7.16,0.122,0
2S1P 122mA discharge,48447,7.17,0.122,0
2S1P 122mA discharge,48448,7.17,0.124,0
2S1P 122mA discharge,48449,7.17,0.122,0
2S1P 122mA discharge,48450,7.17,0.122,0
2S1P 122mA discharge,48451,7.17,0.122,0
2S1P 122mA discharge,48452,7.16,0.124,0
2S1P 122mA discharge,48453,7.17,0.12,0
2S1P 122mA discharge,48454,7.17,0.122,0
2S1P 122mA discharge,48455,7.17,0.122,0
2S1P 122mA discharge,48456,7.17,0.122,0
2S1P 122mA discharge,48457,7.17,0.122,0
2S1P 122mA discharge,48458,7.17,0.12,0
2S1P 122mA discharge,48459,7.17,0.122,0
2S1P 122mA discharge,48460,7.17,0.122,0
2S1P 122mA discharge,48461,7.17,0.122,0
2S1P 122mA discharge,48462,7.17,0.124,0
2S1P 122mA discharge,48463,7.17,0.12,0
2S1P 122mA discharge,48464,7.17,0.122,0
2S1P 122mA discharge,48465,7.16,0.122,0
2S1P 122mA discharge,48466,7.16,0.124,0
2S1P 122mA discharge,48467,7.16,0.122,0
2S1P 122mA discharge,48468,7.17,0.12,0
2S1P 122mA discharge,48469,7.17,0.122,0
2S1P 122mA discharge,48470,7.16,0.122,0
2S1P 122mA discharge,48471,7.16,0.124,0
2S1P 122mA discharge,48472,7.16,0.122,0
2S1P 122mA discharge,48473,7.17,0.12,0
2S1P 122mA discharge,48474,7.17,0.122,0
2S1P 122mA discharge,48475,7.16,0.122,0
2S1P 122mA discharge,48476,7.16,0.122,0
2S1P 122mA discharge,48477,7.17,0.124,0
2S1P 122mA discharge,48478,7.16,0.12,0
