"Date","Time","Test Total Time",,
02/18/15,15:25:16,(hh:mm:ss): 5:01:56,,
,,,,
"Rated Capacity","Tested Capacity",,,
1.00 Ah,2.52 Ah,,,
,,,,
"Cells","Battery Type","Battery Weight",,
2,Li-ion,1.000 kg,,
,,,,
Internal Resistance,,,,
1.92,,,,
,,,,
"Test Current","Graph Type",,,
0.500 Amps,AmpHrs,,,
,,,,
"Test","Time","Voltage","Current","Temp (C)"
"Artoo pack 2 cell .5amp discharge",14226,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14227,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14228,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14229,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14230,6.86,0.498,21.10
"Artoo pack 2 cell .5amp discharge",14231,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14232,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14233,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14234,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14235,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14236,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14237,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14238,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14239,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14240,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14241,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14242,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14243,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14244,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14245,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14246,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14247,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14248,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14249,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14250,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14251,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14252,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14253,6.86,0.498,21.10
"Artoo pack 2 cell .5amp discharge",14254,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14255,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14256,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14257,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14258,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14259,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14260,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14261,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14262,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14263,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14264,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14265,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14266,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14267,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14268,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14269,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14270,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14271,6.86,0.498,21.10
"Artoo pack 2 cell .5amp discharge",14272,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14273,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14274,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14275,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14276,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14277,6.86,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14278,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14279,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14280,6.86,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14281,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14282,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14283,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14284,6.86,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14285,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14286,6.86,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14287,6.86,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14288,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14289,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14290,6.86,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14291,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14292,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14293,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14294,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14295,6.86,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14296,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14297,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14298,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14299,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14300,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14301,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14302,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14303,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14304,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14305,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14306,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14307,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14308,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14309,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14310,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14311,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14312,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14313,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14314,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14315,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14316,6.85,0.498,21.10
"Artoo pack 2 cell .5amp discharge",14317,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14318,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14319,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14320,6.85,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14321,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14322,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14323,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14324,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14325,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14326,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14327,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14328,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14329,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14330,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14331,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14332,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14333,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14334,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14335,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14336,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14337,6.85,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14338,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14339,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14340,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14341,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14342,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14343,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14344,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14345,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14346,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14347,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14348,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14349,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14350,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14351,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14352,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14353,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14354,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14355,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14356,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14357,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14358,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14359,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14360,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14361,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14362,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14363,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14364,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14365,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14366,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14367,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14368,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14369,6.85,0.498,21.10
"Artoo pack 2 cell .5amp discharge",14370,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14371,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14372,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14373,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14374,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14375,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14376,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14377,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14378,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14379,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14380,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14381,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14382,6.85,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14383,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14384,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14385,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14386,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14387,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14388,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14389,6.85,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14390,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14391,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14392,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14393,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14394,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14395,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14396,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14397,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14398,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14399,6.85,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14400,6.85,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14401,6.84,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14402,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14403,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14404,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14405,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14406,6.85,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14407,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14408,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14409,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14410,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14411,6.84,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14412,6.84,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14413,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14414,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14415,6.84,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14416,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14417,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14418,6.84,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14419,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14420,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14421,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14422,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14423,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14424,6.84,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14425,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14426,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14427,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14428,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14429,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14430,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14431,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14432,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14433,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14434,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14435,6.84,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14436,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14437,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14438,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14439,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14440,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14441,6.84,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14442,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14443,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14444,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14445,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14446,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14447,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14448,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14449,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14450,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14451,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14452,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14453,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14454,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14455,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14456,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14457,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14458,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14459,6.84,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14460,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14461,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14462,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14463,6.84,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14464,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14465,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14466,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14467,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14468,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14469,6.84,0.498,21.12
"Artoo pack 2 cell .5amp discharge",14470,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14471,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14472,6.84,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14473,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14474,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14475,6.84,0.498,21.12
"Artoo pack 2 cell .5amp discharge",14476,6.84,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14477,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14478,6.84,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14479,6.84,0.498,21.12
"Artoo pack 2 cell .5amp discharge",14480,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14481,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14482,6.84,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14483,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14484,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14485,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14486,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14487,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14488,6.84,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14489,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14490,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14491,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14492,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14493,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14494,6.84,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14495,6.84,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14496,6.84,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14497,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14498,6.84,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14499,6.84,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14500,6.84,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14501,6.84,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14502,6.84,0.499,21.10
"Artoo pack 2 cell .5amp discharge",14503,6.84,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14504,6.84,0.501,21.09
"Artoo pack 2 cell .5amp discharge",14505,6.84,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14506,6.84,0.498,21.10
"Artoo pack 2 cell .5amp discharge",14507,6.84,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14508,6.84,0.498,21.10
"Artoo pack 2 cell .5amp discharge",14509,6.83,0.501,21.10
"Artoo pack 2 cell .5amp discharge",14510,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14511,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14512,6.83,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14513,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14514,6.84,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14515,6.83,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14516,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14517,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14518,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14519,6.83,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14520,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14521,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14522,6.83,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14523,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14524,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14525,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14526,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14527,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14528,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14529,6.83,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14530,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14531,6.83,0.498,21.12
"Artoo pack 2 cell .5amp discharge",14532,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14533,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14534,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14535,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14536,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14537,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14538,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14539,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14540,6.83,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14541,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14542,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14543,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14544,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14545,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14546,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14547,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14548,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14549,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14550,6.83,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14551,6.83,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14552,6.83,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14553,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14554,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14555,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14556,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14557,6.83,0.498,21.12
"Artoo pack 2 cell .5amp discharge",14558,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14559,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14560,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14561,6.83,0.499,21.13
"Artoo pack 2 cell .5amp discharge",14562,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14563,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14564,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14565,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14566,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14567,6.83,0.501,21.13
"Artoo pack 2 cell .5amp discharge",14568,6.83,0.501,21.13
"Artoo pack 2 cell .5amp discharge",14569,6.83,0.501,21.13
"Artoo pack 2 cell .5amp discharge",14570,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14571,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14572,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14573,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14574,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14575,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14576,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14577,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14578,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14579,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14580,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14581,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14582,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14583,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14584,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14585,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14586,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14587,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14588,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14589,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14590,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14591,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14592,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14593,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14594,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14595,6.83,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14596,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14597,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14598,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14599,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14600,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14601,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14602,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14603,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14604,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14605,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14606,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14607,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14608,6.83,0.499,21.12
"Artoo pack 2 cell .5amp discharge",14609,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14610,6.83,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14611,6.82,0.501,21.12
"Artoo pack 2 cell .5amp discharge",14612,6.82,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14613,6.82,0.499,21.11
"Artoo pack 2 cell .5amp discharge",14614,6.82,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14615,6.82,0.498,21.11
"Artoo pack 2 cell .5amp discharge",14616,6.82,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14617,6.82,0.501,21.11
"Artoo pack 2 cell .5amp discharge",14618,6.82,0.499,21.11
